Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2021-05-10,232.00599914550781,259.52150001525877,-160104800,200329711.7134213
2021-05-11,231.59979919433593,259.38340003967284,-146217100,214184324.5328056
2021-05-12,231.3093991088867,259.22860000610353,-166584000,199645756.88753763
2021-05-13,230.7055990600586,259.01375,-218277900,163678735.80857235
2021-05-14,230.2857989501953,258.79904998779296,-186651100,176920742.403349
2021-05-17,229.8289990234375,258.5905999755859,-166121300,174209307.17890856
2021-05-18,229.56959899902344,258.40409996032713,-146601900,178633736.28209865
2021-05-19,229.05759887695314,258.1770999145508,-163632300,191146999.7890936
2021-05-20,228.71139892578125,257.95104988098143,-144508900,205374814.05789244
2021-05-21,228.11659881591797,257.68179985046385,-167334400,191573361.0508739
2021-05-24,227.68799896240233,257.405599899292,-183218600,192389230.9241936
2021-05-25,227.30499908447266,257.20074989318846,-169102500,179387653.09956878
2021-05-26,227.00199920654296,257.0189998626709,-159696700,172024782.3390482
2021-05-27,226.58999938964843,256.840599899292,-141016500,156022368.5457652
2021-05-28,226.14059967041015,256.6344499206543,-130615000,161623245.43766877
2021-06-01,225.73439971923827,256.4632498931885,-107562200,150261754.41227177
2021-06-02,225.38379974365233,256.29134986877443,-94435800,159683051.1605444
2021-06-03,224.97119964599608,256.0917498779297,-106883900,154875322.58110645
2021-06-04,224.7597998046875,255.89084983825683,-97884800,163317800.5707242
2021-06-07,224.64339965820312,255.6723998260498,-107813400,162255295.80388597
2021-06-08,224.4145999145508,255.4616498565674,-117256400,158656700.28972018
2021-06-09,224.04380004882813,255.19924995422363,-127490000,148485944.23490104
2021-06-10,223.7202001953125,254.88450004577638,-138225900,144879691.8082199
2021-06-11,223.41840026855468,254.51270004272462,-150502500,138990892.67288226
2021-06-14,223.21000030517578,254.12260009765626,-139729400,140728050.12364754
2021-06-15,222.9052001953125,253.75205001831054,-151896400,130668312.51156637
2021-06-16,222.4802001953125,253.35365005493165,-162814200,126788924.82830565
2021-06-17,222.2038003540039,252.97650009155274,-151580500,130671167.72792305
2021-06-18,221.8850003051758,252.54800010681151,-137855900,131389126.58647172
2021-06-21,221.6400003051758,252.1229500579834,-147129700,135876429.53377682
2021-06-22,220.98620056152345,251.76705009460449,-136037600,142778232.88307533
2021-06-23,220.4456005859375,251.43440002441406,-122251800,143898306.5363667
2021-06-24,220.02860076904298,251.17620010375975,-108763600,149333878.8572564
2021-06-25,219.81680084228515,250.95295013427733,-81379700,166243056.0230887
2021-06-28,219.61480072021484,250.75815017700197,-67814800,164844250.94084853
2021-06-29,219.50800079345703,250.54730026245116,-57541000,174100353.31620467
2021-06-30,219.4460006713867,250.3107002258301,-66889600,173693930.19850647
2021-07-01,219.29460052490234,250.03025024414063,-80206000,161544965.96801943
2021-07-02,219.06260040283203,249.72830017089845,-93195200,159579461.88779014
2021-07-06,218.65300048828124,249.4077001953125,-116915100,153388813.30290717
2021-07-07,218.1590005493164,249.08565017700195,-135255500,136609236.47320336
2021-07-08,217.4376007080078,248.71580017089843,-169248000,129506493.5664451
2021-07-09,216.82200073242188,248.36905014038086,-152336700,138630610.82304013
2021-07-12,216.24800079345704,248.0317000579834,-163596200,143498210.37171724
2021-07-13,215.81920074462892,247.73059997558593,-146220300,136051346.8957482
2021-07-14,215.43500061035155,247.4326499938965,-126736100,120009848.0900623
2021-07-15,215.1722006225586,247.12639991760253,-112452500,119008825.53694068
2021-07-16,214.87860076904298,246.80224998474122,-123602700,111674743.09193774
2021-07-19,214.52840087890624,246.37689994812013,-139468500,126616858.62612633
2021-07-20,214.2340008544922,245.97959999084472,-129481700,132096833.01499988
2021-07-21,214.06500091552735,245.59414993286134,-121831400,136312293.3306737
2021-07-22,213.91820068359374,245.22299995422364,-111268300,133775977.26422739
2021-07-23,213.65080078125,244.79369987487792,-136808200,153793730.3977761
2021-07-26,213.36440063476562,244.26999984741212,-192545000,110804911.2297825
2021-07-27,212.89560089111328,243.6976498413086,-251810700,156463484.18583167
2021-07-28,212.59480072021483,243.1789998626709,-217275500,174317812.3673519
2021-07-29,212.27120056152344,242.6349998474121,-193912300,170680139.08396685
2021-07-30,211.9242007446289,242.06704986572265,-211162900,182620492.91144204
2021-08-02,211.58620056152344,241.5622998046875,-193273700,188337607.70143732
2021-08-03,211.3126007080078,241.05189987182618,-213389600,208009792.86788148
2021-08-04,211.11800079345704,240.51889991760254,-191062300,212342017.86740202
2021-08-05,210.88100067138672,239.98884986877442,-200943700,214691204.50412685
2021-08-06,210.57320068359374,239.4217498779297,-212911400,207392247.99569264
2021-08-09,210.22340057373046,238.85814987182619,-227568600,219314888.28356072
